season,gameId,game_date,startDate,slice,homeTeam,awayTeam,book_spread,predicted_spread,model_pick_side,pick_cover_prob,pick_prob_edge,raw_logit_score,filter_score,score_lift_vs_raw_logit,flagged_mainly_by_disagreement,persistence_label,he_market_edge_for_pick,abs_he_vs_market_edge,pick_team_recent_same_sign_count_21d,pick_team_prior_same_sign_streak,neutral_site_flag,signal_driver,usage_label,filter_pass,raw_edge_pass
2026,372614,2026-04-06,2026-04-07 00:50:00+00:00,ncaa_tournament,Michigan,UConn,-6.5,6.708,HOME,0.506,-0.018,0.456,0.479,0.023,False,none,3.786,3.786,0,0,True,below internal threshold,below internal threshold,False,False
